115.13845064046869, 27.20443944573082
115.13856049542234, 27.204429298358242
115.38918438756929, 27.31528280560276
114.9717921150034, 27.43970951942006
115.00353061988453, 27.443014895828817
115.7713030575342, 27.44563952529794
115.1630295108268, 27.451477727840885
115.16873864121241, 27.45220027879147
114.93911517882384, 27.808394472746855
114.93910915208987, 27.80817949685877
114.93513553013894, 27.808361084742792
114.93485208809955, 27.808386722617715
114.93630988596097, 27.801336668935125
114.93856321526347, 27.795082684748568
114.93854818733246, 27.795058667018704
114.93850809911673, 27.79481064695911
114.93852806799148, 27.79393080508523
114.93947372515807, 27.793830176862155
114.9415861120984, 27.800707320745513
114.93861292906946, 27.803466502668257
114.93907908352313, 27.807972485153982
114.93917428681797, 27.80844155073679
